Employees
105.0
9.0
50.0
1000.0
16.0
21.0
19.0
5.0
20.0
7.0
15.0
62.0
49.0
13.0
3.0
6.0
80.0
10.0
4.0
14.0
6.0
23.0
38.0
29.0
20.0
11.0
89.0
84.0
144.0
96.0
