Employees
12.0
29.0
100.0
10.0
8.0
10.0
150.0
114.0
28.0
11.0
45.0
10.0
83.0
50.0
1365.0
138.0
70.0
15.0
21.0
6.0
90.0
21.0
11.0
13.0
316.0
5.0
200.0
15.0
14.0
5.0
