Midpoint Salary
145500.0
96500.0
99500.0
175000.0
107500.0
83000.0
99500.0
168500.0
116000.0
99500.0
113000.0
113000.0
115000.0
113000.0
175291.5
107500.0
129500.0
104000.0
99500.0
99500.0
