Midpoint Salary
132500.0
172500.0
132500.0
145500.0
132500.0
139000.0
132500.0
118000.0
162000.0
168500.0
112000.0
132500.0
103000.0
85000.0
132500.0
132500.0
132000.0
178000.0
172000.0
138000.0
127000.0
222000.0
163000.0
132500.0
191000.0
132500.0
159000.0
132500.0
203500.0
127000.0
