Midpoint Salary
148500.0
106000.0
112500.0
88000.0
188500.0
116500.0
94000.0
94000.0
150000.0
270500.0
97500.0
108000.0
159500.0
144000.0
83500.0
65520.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
110000.0
105000.0
