TotalRaised
22.56
2.45
46.58
1.24
0.05
2.82
6.81
3.02
0.03
1.8
2.29
2.86
0.51
1.0
2.17
4.69
1.62
2.39
0.22
0.52
3.06
2.11
0.05
4.58
6.57
39.54
3.64
7.07
6.91
2.43
123.01
0.45
1.52
0.06
0.07
1.79
1.49
3.87
3.32
0.13
1.38
2.75
0.19
0.61
0.27
9.73
19.96
3.6
4.54
2.0
2.17
0.3
0.05
13.45
5.7
1.94
2.59
0.03
15.32
0.94
1.72
6.19
0.53
0.84
0.78
5.46
1.36
0.55
0.07
3.05
2.36
1.0
3.78
9.9
1.2
5.23
0.44
2.8
5.37
17.61
4.29
1.08
1.29
0.28
5.33
3.32
0.02
1.67
0.51
2.41
1.24
26.1
0.03
229.27
14.64
0.5
1.19
1.68
5.91
94.54
5.5
5.49
9.68
8.83
4.4
4.42
1.56
31.63
59.66
2.26
2.7
2.67
4.01
1.66
93.21
3.83
13.17
8.35
3.3
12.1
0.36
0.76
1.55
0.52
29.3
6.57
0.86
0.6
6.95
3.0
3.14
1.86
11.15
0.84
19.13
0.23
2.22
2.81
4.42
1.77
1.89
5.97
2.1
1.77
0.96
0.4
2.4
1.38
3.63
4.13
0.47
20.49
0.61
0.49
2.05
6.91
57.6
0.12
1.3
0.72
0.83
2.0
1.76
1.0
1.11
0.1
4.53
1.82
0.85
26.89
3.62
1.38
17.77
0.04
22.5
0.94
2.16
0.26
21.2
10.6
0.37
7.55
61.25
4.25
1.25
0.01
1.66
3.06
0.17
3.74
0.2
2.88
0.8
0.3
2.9
1.59
4.42
0.83
6.58
11.79
5.05
29.11
36.14
18.81
0.72
1.95
2.58
1.29
0.02
40.14
0.65
2.61
2.64
5.07
0.28
2.13
0.77
0.47
1.79
0.23
0.61
0.75
0.41
0.5
1.37
9.32
3.35
3.9
1.92
1.27
0.89
1.4
0.26
7.25
0.9
0.26
3.18
3.71
1.25
1.09
2.46
2.68
10.01
17.51
0.02
5.58
1.02
7.27
1.93
1.61
9.6
0.06
197.51
0.38
2.43
0.82
3.42
55.62
3.86
9.5
0.76
1.36
0.51
1.28
0.23
5.0
3.28
0.57
3.34
7.72
16.59
2.27
3.52
1.8
0.58
2.2
0.03
1.79
3.94
35.72
0.42
1.65
0.44
3.27
7.66
2.55
0.13
25.81
0.02
3.86
5.5
1.18
1.24
9.14
7.09
1.65
0.52
8.62
1.5
7.05
1.86
2.95
31.3
2.19
0.82
7.75
6.55
1.33
7.47
0.27
0.42
2.09
0.02
0.25
5.86
12.0
0.02
0.08
0.95
10.37
10.11
10.45
0.24
6.35
5.0
39.57
120.37
2.79
0.54
6.18
32.57
1.65
0.22
1.2
2.24
1.06
0.5
0.27
134.19
1.24
2.37
0.2
0.02
1.12
7.92
0.9
3.39
12.47
0.28
1.83
8.51
6.19
8.27
2.72
29.41
1.89
0.96
3.99
14.79
11.68
0.5
8.0
0.65
0.3
0.99
2.9
2.15
13.11
1.48
0.53
0.19
0.01
10.12
1.46
0.15
4.56
10.02
0.1
0.4
11.2
2.14
2.31
18.33
9.23
4.22
5.18
3.0
8.57
0.32
0.76
2.4
2.24
1.33
0.59
1.12
1.05
4.84
21.5
5.17
3.06
4.1
0.38
6.02
3.35
11.5
0.44
12.59
1.75
308.44
5.31
0.6
4.5
2.54
92.15
6.52
1.31
0.53
9.26
6.06
4.26
45.43
13.96
1.45
4.62
34.87
0.69
30.78
0.12
0.08
19.02
2.44
4.95
15.55
2.51
1.12
2.56
42.96
0.97
0.37
1.27
5.42
0.3
0.3
0.7
0.67
0.57
0.7
3.5
45.42
5.68
4.3
7.35
13.35
0.05
0.08
0.1
1.52
2.67
2.78
7.9
11.2
2.36
5.81
5.3
1.01
1.16
2.84
25.89
2.84
1.86
0.02
2.02
4.93
3.32
65.44
0.16
0.16
0.16
5.29
8.1
25.0
22.42
1.86
11.24
70.26
2.1
0.33
1.26
6.93
4.91
0.07
0.55
3.85
5.15
0.4
7.27
12.18
0.88
1.99
20.17
1.09
0.85
1.25
13.34
7.25
1.5
0.64
2.71
0.16
3.31
0.9
32.0
1.19
39.06
48.1
2.41
2.5
4.49
5.17
2.0
16.99
1.06
7.04
2.85
3.0
4.26
9.38
20.0
0.55
0.95
6.8
0.19
1.64
2.56
13.35
0.03
1.57
2.0
0.92
0.7
2.2
2.95
5.29
0.27
5.11
3.1
3.54
1.96
20.35
6.93
16.18
2.33
0.52
0.42
7.5
0.78
8.54
32.22
3.56
1.0
42.62
3.51
11.25
3.8
38.72
2.66
1.79
0.23
0.98
1.34
5.28
2.39
21.77
17.74
7.23
0.23
5.7
0.69
6.3
1.66
0.03
1.42
4.0
0.15
29.11
2.02
4.66
1.28
1.65
0.51
2.95
0.29
0.37
3.14
8.22
2.51
0.62
4.21
7.84
6.32
3.05
0.21
1.74
0.55
1.66
0.52
2.46
0.34
18.49
6.07
0.8
6.47
13.99
0.78
1.16
65.93
4.59
1.33
0.9
0.62
9.95
8.88
73.89
17.0
0.27
1.46
0.73
13.58
2.5
1.05
4.11
0.03
24.73
3.06
5.39
2.81
0.63
4.28
0.78
2.66
7.37
1.01
0.12
22.15
1.05
0.0
0.23
1.75
1.46
12.12
0.22
2.19
0.53
150.0
38.33
3.27
2.27
1.03
4.18
7.58
2.42
3.68
5.01
0.13
11.04
0.6
0.24
1.91
1.0
3.79
0.33
2.44
0.9
2.82
0.02
0.25
0.01
0.84
0.1
0.71
4.52
3.83
1.12
0.7
0.13
1.7
2.81
1.0
4.25
2.18
1.54
1.62
4.38
7.61
150.09
2.65
0.26
23.57
11.18
2.64
0.1
3.7
139.6
0.6
3.99
0.22
2.29
7.65
1.71
1.02
5.27
7.04
17.39
0.6
0.54
11.35
2.33
0.25
1.93
28.4
860.0
13.86
6.9
7.5
0.73
7.88
2.1
1.04
0.03
0.58
2.72
0.11
0.38
0.85
0.14
0.81
1.47
0.53
1.06
3.15
1.01
3.19
20.48
0.86
1.07
3.56
1.72
2.64
4.3
10.43
0.63
1.49
4.83
0.02
2.28
5.0
0.5
45.16
6.21
5.58
0.83
3.53
0.12
2.81
51.31
0.0
3.31
9.64
8.0
8.0
22.38
21.64
15.02
7.74
2.3
1.65
0.12
20.2
0.27
0.02
19.82
0.02
0.05
1.0
0.8
0.3
0.0
0.03
2.54
9.56
16.52
9.9
0.59
7.95
0.53
1.89
0.83
0.33
12.55
7.1
5.85
5.98
5.7
10.51
2.13
2.55
3.06
1.4
31.1
2.79
1.84
6.49
1.1
2.94
0.56
0.55
0.85
2.45
6.04
0.32
2.46
5.29
7.43
2.53
0.04
1.6
10.12
0.85
1.98
0.11
1.88
0.68
1.88
1.01
1.73
9.66
5.67
20.8
0.45
1.32
6.08
2.21
3.48
13.12
5.47
0.32
8.51
1.89
1.26
11.9
4.59
5.0
3.49
5.88
4.6
4.42
0.49
4.27
3.01
0.57
2.66
0.1
3.72
4.19
0.2
0.62
0.39
3.33
0.98
0.76
0.78
1.49
0.06
0.02
2.0
1.7
0.42
1.14
0.44
4.56
4.97
3.92
2.41
1.4
8.81
1.54
0.5
4.84
1.09
1.88
2.91
0.35
0.7
17.79
7.81
0.08
0.11
0.53
4.69
6.55
6.99
7.58
4.49
30.1
0.8
16.92
4.17
16.34
4.48
0.92
2.52
1.68
3.16
0.25
5.74
1.6
2.13
8.07
7.26
1.52
1.0
9.88
6.1
0.5
0.24
1.14
7.11
3.02
2.58
11.38
0.55
0.46
2.18
16.31
1.87
0.41
4.14
2.37
0.27
30.99
1.13
0.86
0.01
13.0
16.85
0.67
1.29
5.08
1.15
1.36
0.4
1.33
2.0
0.7
7.94
4.26
13.68
3.01
2.5
0.23
0.25
121.42
11.29
9.85
3.24
9.53
2.6
1.45
1.1
0.67
32.0
0.48
2.62
4.29
1.91
6.87
13.58
3.15
4.27
0.46
2.25
2.35
0.3
14.21
0.02
0.54
7.73
12.0
3.9
0.18
12.49
0.1
3.86
3.14
5.1
0.65
0.49
4.4
9.49
2.59
7.95
35.49
8.52
4.62
0.11
1.32
5.31
2.89
0.78
3.0
7.89
10.39
4.66
9.82
2.2
1.5
5.21
1.0
0.03
0.43
5.46
27.18
0.9
0.23
1.3
14.76
31.63
5.6
4.66
0.42
8.72
3.36
13.52
4.25
0.47
0.43
29.98
6.91
5.1
1.99
0.01
2.53
0.64
5.4
1.33
3.4
11.93
2.91
0.7
6.45
0.59
62.33
41.06
0.92
9.96
0.15
4.46
2.63
3.45
0.72
21.61
3.67
0.15
0.39
0.46
0.01
3.72
0.11
1.24
10.33
6.88
0.5
8.14
1.9
3.22
9.21
0.47
11.12
0.18
2.07
27.4
0.49
6.85
2.93
0.09
3.07
0.98
20.35
0.2
3.38
1.15
3.92
2.93
20.45
0.02
2.6
3.58
0.44
3.35
5.62
3.35
1.87
1.68
0.17
2.79
1.02
6.87
2.11
3.47
6.59
2.0
1.38
5.23
2.16
10.55
1.75
29.06
0.54
3.64
3.38
3.03
2.36
0.89
11.74
0.1
1.33
9.34
1.56
0.3
1.87
1.09
0.65
5.18
4.38
1.73
2.47
2.58
7.2
0.41
13.08
3.36
1.12
13.42
6.96
1.42
5.12
0.63
0.1
5.27
3.57
7.25
2.24
0.52
0.15
5.47
8.89
41.92
0.07
0.74
8.62
0.63
8.5
4.71
2.05
5.99
0.11
1.04
0.69
0.34
0.43
6.24
0.31
7.94
59.19
2.0
5.52
0.93
5.14
0.14
9.51
1.11
0.08
2.36
2.22
0.04
2.57
7.89
1.74
