Employees
4.0
5.0
3.0
21.0
13.0
5.0
2.0
2.0
2.0
13.0
16.0
2.0
3.0
8.0
10.0
10.0
65.0
10.0
41.0
32.0
8.0
21.0
9.0
7.0
125.0
9.0
26.0
214.0
14.0
4.0
23.0
27.0
76.0
3.0
8.0
2.0
5.0
7.0
4.0
6.0
31.0
2.0
14.0
13.0
10.0
12.0
30.0
3.0
47.0
40.0
17.0
5.0
13.0
28.0
35.0
5.0
32.0
60.0
13.0
3.0
20.0
8.0
20.0
8.0
11.0
2.0
5.0
70.0
11.0
2.0
12.0
6.0
23.0
6.0
25.0
6.0
64.0
4.0
2.0
7.0
2.0
20.0
38.0
67.0
45.0
5.0
2.0
6.0
5.0
9.0
11.0
30.0
71.0
2.0
7.0
10.0
63.0
4.0
90.0
20.0
36.0
32.0
14.0
19.0
2.0
22.0
2.0
17.0
5.0
31.0
46.0
9.0
9.0
6.0
11.0
20.0
36.0
5.0
15.0
17.0
8.0
4.0
22.0
6.0
8.0
2.0
101.0
26.0
11.0
8.0
71.0
36.0
32.0
18.0
3.0
2.0
2.0
2.0
2.0
5.0
6.0
7.0
3.0
48.0
12.0
6.0
18.0
8.0
25.0
24.0
6.0
3.0
12.0
28.0
1154.0
9.0
62.0
2.0
18.0
2.0
21.0
4.0
4.0
2.0
2.0
5.0
3.0
2.0
4.0
2.0
7.0
16.0
5.0
2.0
13.0
2.0
7.0
2.0
21.0
165.0
11.0
6.0
23.0
7.0
5.0
4.0
40.0
2.0
8.0
4.0
2.0
2.0
4.0
4.0
7.0
93.0
2.0
5.0
23.0
42.0
59.0
8.0
3.0
17.0
4.0
4.0
3.0
19.0
10.0
9.0
17.0
2.0
27.0
20.0
15.0
19.0
6.0
21.0
31.0
2.0
8.0
2.0
8.0
8.0
2.0
2.0
35.0
9.0
5.0
3.0
15.0
20.0
8.0
28.0
56.0
14.0
5.0
10.0
84.0
11.0
10.0
3.0
6.0
3.0
34.0
3.0
253.0
2.0
20.0
3.0
500.0
6.0
2.0
5.0
25.0
9.0
10.0
3.0
7.0
11.0
5.0
22.0
11.0
17.0
102.0
6.0
4.0
84.0
7.0
12.0
42.0
42.0
40.0
130.0
4.0
11.0
36.0
10.0
2.0
21.0
61.0
194.0
3.0
21.0
6.0
16.0
37.0
4.0
12.0
6.0
42.0
38.0
11.0
2.0
8.0
6.0
5.0
7.0
2.0
12.0
12.0
3.0
14.0
15.0
2.0
9.0
100.0
33.0
4.0
6.0
2.0
6.0
9.0
7.0
3.0
8.0
46.0
12.0
14.0
11.0
32.0
4.0
20.0
45000.0
19.0
9.0
2.0
5.0
6.0
11.0
2.0
9.0
109.0
7.0
11.0
24.0
15.0
7.0
3.0
4.0
20.0
5.0
10.0
2.0
11.0
60.0
6.0
29.0
2.0
4.0
57.0
12.0
2.0
32.0
3.0
17.0
11.0
7.0
99.0
20.0
5.0
8.0
7.0
6.0
4.0
17.0
2.0
12.0
478.0
7.0
43.0
9.0
3.0
3.0
4.0
7.0
9.0
3.0
77.0
27.0
27.0
12.0
136.0
100.0
11.0
12.0
95.0
10.0
2.0
14.0
39.0
16.0
18.0
7.0
7.0
11.0
35.0
3.0
11.0
2.0
180.0
6.0
32.0
5.0
3.0
4.0
2.0
3.0
3.0
5.0
6.0
14.0
5.0
2.0
12.0
30.0
51.0
5.0
5.0
9.0
10.0
6.0
3.0
18.0
10.0
3.0
16.0
5.0
16.0
44.0
63.0
2.0
5.0
4.0
24.0
20.0
14.0
4.0
10.0
12.0
8.0
19.0
4.0
89.0
4.0
104.0
14.0
28.0
18.0
20.0
3.0
2.0
10.0
2.0
14.0
21.0
45.0
4.0
2.0
12.0
14.0
13.0
8.0
130.0
55.0
96.0
2.0
5.0
28.0
7.0
96.0
54.0
4.0
29.0
17.0
35.0
16.0
67.0
6.0
4.0
6.0
