Midpoint Salary
127000.0
131000.0
129500.0
115000.0
6000.0
152500.0
107500.0
83000.0
107500.0
175291.5
107500.0
114000.0
105500.0
107500.0
136000.0
109000.0
165000.0
90500.0
107500.0
85500.0
180543.5
107500.0
135000.0
107500.0
101000.0
107500.0
102500.0
115000.0
105500.0
107500.0
116500.0
96500.0
107500.0
96500.0
8000.0
107500.0
116000.0
145500.0
73500.0
96500.0
107500.0
63500.0
120000.0
72500.0
88500.0
105000.0
70500.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
113000.0
