Midpoint Salary
118000.0
102000.0
138500.0
63000.0
197500.0
120000.0
124508.5
110500.0
148500.0
87500.0
222560.0
112000.0
102500.0
138500.0
145000.0
127000.0
135000.0
107120.0
138000.0
131000.0
161000.0
129500.0
110000.0
125500.0
83000.0
88400.0
89000.0
107500.0
107500.0
123000.0
110000.0
75500.0
175000.0
103000.0
119000.0
132500.0
111000.0
134500.0
157310.0
89500.0
95500.0
77500.0
75000.0
98500.0
150000.0
115000.0
106000.0
75000.0
80500.0
105000.0
87500.0
233000.0
112500.0
111000.0
115500.0
100500.0
85000.0
100000.0
6000.0
95500.0
105000.0
160500.0
139500.0
104000.0
112500.0
111000.0
115000.0
142500.0
122500.0
88000.0
101500.0
110000.0
152500.0
140000.0
83500.0
191000.0
100000.0
84000.0
99500.0
80000.0
107500.0
98500.0
138000.0
118500.0
83000.0
110000.0
182000.0
153000.0
138500.0
174000.0
87000.0
160000.0
124500.0
134500.0
120000.0
94000.0
132000.0
128500.0
138000.0
104500.0
174000.0
104500.0
106500.0
107500.0
138500.0
165000.0
203500.0
247000.0
124500.0
87500.0
170000.0
175291.5
102500.0
74500.0
110000.0
154000.0
107500.0
139500.0
168500.0
195500.0
114000.0
88500.0
70720.0
188500.0
99000.0
105500.0
119600.0
149000.0
103500.0
236500.0
121500.0
100000.0
107500.0
116500.0
135000.0
94000.0
110000.0
136000.0
150000.0
109000.0
165000.0
167500.0
90500.0
132500.0
107500.0
196000.0
165000.0
158500.0
89500.0
103000.0
166000.0
96500.0
166000.0
98500.0
117000.0
85500.0
163000.0
146000.0
166000.0
149000.0
100000.0
105000.0
103000.0
262500.0
180543.5
174000.0
107000.0
144000.0
107500.0
147500.0
153000.0
135000.0
176500.0
127000.0
111000.0
107500.0
149000.0
117000.0
190000.0
122000.0
136500.0
197000.0
275000.0
111000.0
115000.0
101500.0
106500.0
95000.0
101000.0
172500.0
97000.0
132500.0
169000.0
140000.0
187500.0
107500.0
165500.0
162000.0
103000.0
178000.0
114000.0
107120.0
112000.0
192500.0
139000.0
175500.0
102500.0
104000.0
130603.0
153000.0
110500.0
112500.0
117500.0
115000.0
105500.0
141000.0
165000.0
107500.0
100500.0
158500.0
167500.0
94000.0
