Midpoint Salary
162000.0
132000.0
98500.0
115500.0
132500.0
197500.0
124500.0
111000.0
209500.0
159000.0
159000.0
132500.0
165000.0
127000.0
159000.0
176500.0
132500.0
102000.0
159000.0
102000.0
132500.0
105000.0
74500.0
222560.0
159000.0
121500.0
122000.0
111000.0
106000.0
159000.0
