Midpoint Salary
111000.0
141000.0
149000.0
111000.0
132500.0
138000.0
178000.0
75500.0
132500.0
112000.0
190000.0
157310.0
172500.0
167500.0
132500.0
222560.0
132500.0
132500.0
233000.0
127000.0
165000.0
167500.0
120000.0
102000.0
132500.0
149000.0
132500.0
178000.0
132500.0
111000.0
