Employees
65.0
8.0
16.0
2.0
3.0
65.0
29.0
8.0
24.0
70.0
4.0
23.0
76.0
3.0
8.0
14.0
13.0
12.0
27.0
5.0
10.0
5.0
70.0
45.0
28.0
6.0
25.0
38.0
5.0
6.0
5.0
92.0
71.0
7.0
4.0
63.0
90.0
2.0
5.0
31.0
4.0
8.0
22.0
8.0
26.0
71.0
10.0
6.0
14.0
5.0
48.0
12.0
18.0
28.0
2.0
21.0
5.0
3.0
2.0
10.0
3.0
2.0
7.0
2.0
7.0
4.0
453.0
11.0
5.0
4.0
115.0
2.0
4.0
7.0
93.0
2.0
4.0
2.0
4.0
2.0
2.0
35.0
3.0
9.0
3.0
15.0
4.0
28.0
14.0
3.0
3.0
253.0
3.0
6.0
2.0
15.0
11.0
4.0
22.0
54.0
4.0
36.0
194.0
45.0
8.0
9.0
33.0
8.0
6.0
6.0
3.0
12.0
4.0
45000.0
5.0
6.0
4.0
15.0
7.0
3.0
2.0
11.0
11.0
2.0
50.0
11.0
99.0
2.0
478.0
3.0
200.0
11.0
136.0
9.0
2.0
7.0
14.0
35.0
16.0
5.0
2.0
2.0
28.0
4.0
23.0
16.0
5.0
16.0
44.0
63.0
2.0
5.0
4.0
14.0
4.0
37.0
89.0
4.0
104.0
18.0
8.0
2.0
2.0
8.0
2.0
17.0
16.0
67.0
12.0
11.0
11.0
17.0
150.0
4.0
10.0
2.0
4.0
65.0
2.0
12.0
350.0
3.0
79.0
315.0
6.0
10.0
7.0
9.0
5.0
57.0
6.0
2.0
6.0
7.0
7.0
51.0
3.0
3.0
16.0
18.0
22.0
20.0
3.0
7.0
5.0
11.0
2.0
48.0
51.0
69.0
100.0
4.0
5.0
14.0
60.0
4.0
2.0
4.0
34.0
15.0
18.0
21.0
34.0
53.0
53.0
40.0
10.0
22.0
10.0
9.0
5.0
51.0
22.0
300.0
7.0
28.0
20.0
5.0
3.0
11.0
2.0
164.0
21.0
15.0
11.0
4.0
10.0
6.0
22.0
24.0
26.0
2.0
7.0
21.0
39.0
450.0
6.0
160.0
12.0
33.0
14.0
3.0
59.0
35.0
6.0
51.0
9.0
2.0
36.0
3.0
8.0
8.0
6.0
12.0
18.0
18.0
2.0
4.0
2.0
50.0
5.0
3.0
4.0
41.0
7.0
5.0
5.0
3.0
10.0
199.0
4.0
11.0
334.0
3.0
4.0
7.0
4.0
7.0
4.0
155.0
30.0
3.0
55.0
2.0
49.0
4.0
3.0
5.0
3.0
12.0
19.0
5.0
5.0
5.0
10.0
16.0
14.0
3.0
51.0
2.0
3.0
3.0
22.0
7.0
197.0
15.0
4.0
4.0
2.0
4.0
14.0
4.0
18.0
6.0
4.0
4.0
4.0
7.0
11.0
40.0
5.0
4.0
11.0
4.0
11.0
3.0
2.0
5.0
25.0
31.0
6.0
18.0
3.0
18.0
3.0
3.0
6.0
4.0
2.0
2.0
11.0
7.0
8.0
2.0
3.0
3.0
5.0
2.0
25.0
7.0
131.0
38.0
12.0
7.0
4.0
33.0
2.0
4.0
60.0
2.0
11.0
5.0
47.0
9.0
112.0
24.0
4.0
170.0
6.0
4.0
5.0
9.0
15.0
10.0
15.0
4.0
7.0
5.0
2.0
6.0
33.0
5.0
4.0
39.0
2.0
3.0
13.0
2.0
4.0
2.0
7.0
3.0
56.0
17.0
20.0
3.0
48.0
8.0
8.0
10.0
15.0
6.0
6.0
4.0
2.0
4.0
3.0
2.0
4.0
4.0
33.0
19.0
4.0
4.0
14.0
12.0
5.0
2.0
10.0
4.0
5.0
2.0
5.0
11.0
31.0
45.0
214.0
13.0
507.0
15.0
30.0
16.0
35.0
14.0
8.0
8.0
2.0
8.0
7.0
22.0
9.0
2.0
2.0
40.0
10.0
63.0
16.0
3.0
24.0
3.0
6.0
10.0
26.0
7.0
4.0
3.0
7.0
3.0
6.0
11.0
4.0
12.0
7.0
11.0
4.0
3.0
4.0
7.0
9.0
5.0
11.0
21.0
6.0
9.0
12.0
5.0
6.0
14.0
4.0
3.0
3.0
5.0
7.0
9.0
2.0
2.0
2.0
3.0
38.0
2.0
4.0
14.0
6.0
3.0
49.0
14.0
20.0
7.0
16.0
5.0
8.0
2.0
3.0
7.0
38.0
21.0
4.0
3.0
8.0
11.0
15.0
6.0
2.0
10.0
17.0
3.0
4.0
9.0
2.0
3.0
49.0
6.0
25.0
4.0
2.0
2.0
5.0
2.0
6.0
7.0
6.0
9.0
5.0
2.0
2.0
3.0
11.0
2.0
6.0
3.0
5.0
6.0
2.0
8.0
20.0
12.0
3.0
34.0
7.0
15.0
8.0
14.0
3.0
17.0
3.0
44.0
6.0
5.0
2.0
7.0
2.0
4.0
11.0
3.0
5.0
11.0
9.0
8.0
42.0
11.0
8.0
10.0
3.0
5.0
2.0
5.0
2.0
15.0
9.0
2.0
12.0
4.0
2.0
17.0
38.0
2.0
3.0
2.0
2.0
38.0
6.0
15.0
8.0
3.0
10.0
21.0
24.0
6.0
7.0
2.0
3.0
156.0
7.0
14.0
17.0
21.0
11.0
6.0
4.0
4.0
11.0
3.0
6.0
13.0
4.0
7.0
11.0
3.0
14.0
2.0
3.0
7.0
44.0
68.0
7.0
7.0
4.0
9.0
5.0
69.0
34.0
10.0
3.0
3.0
22.0
10.0
3.0
2.0
9.0
6.0
4.0
20.0
7.0
9.0
7.0
8.0
3.0
13.0
2.0
7.0
9.0
2.0
2.0
2.0
2.0
24.0
31.0
12.0
3.0
5.0
11.0
2.0
10.0
2.0
21.0
7.0
51.0
3.0
15.0
2.0
