TotalRaised
22.56
2.45
14.01
7.77
46.58
16.9
1.24
0.05
3.01
2.82
6.81
5.59
3.02
0.03
2.3
0.53
0.24
2.0
10.19
1.8
2.86
0.51
1.0
2.17
4.69
1.62
0.22
7.17
3.12
0.52
7.9
3.06
2.98
2.11
7.62
0.05
7.88
6.57
3.64
7.07
3.98
8.82
2.43
123.01
0.02
0.18
0.45
3.99
0.93
1.52
3.5
10.0
3.49
0.06
2.64
0.07
6.65
1.49
1.28
3.87
172.18
1.3
22.13
2.25
3.32
0.13
7.25
3.77
7.61
1.38
7.85
2.75
30.37
0.19
0.61
16.6
20.0
0.27
9.73
2.99
19.96
110.51
2.39
3.6
2.35
4.54
2.0
5.94
2.17
5.85
1.36
0.3
0.05
5.56
13.45
5.7
1.94
2.59
0.03
2.28
15.32
0.02
1.72
10.2
6.19
0.53
2.98
0.1
0.84
3.0
0.78
13.3
5.46
1.36
2.59
0.55
0.07
1.31
4.8
3.05
1.91
2.36
1.0
3.0
1.23
2.95
3.78
1.9
2.29
1.29
2.4
9.9
1.2
2.55
18.04
4.72
0.44
5.28
1.06
3.53
2.8
1.94
5.37
17.61
34.4
4.29
1.29
0.28
19.43
5.33
3.32
0.02
1.67
26.1
16.54
5.29
13.13
1.36
9.25
69.99
0.03
1.6
229.27
6.83
14.64
0.5
1.19
1.68
9.51
5.91
94.54
5.5
5.49
4.15
3.82
3.12
0.1
14.77
16.12
112.06
3.27
5.6
24.12
6.91
9.68
6.94
8.83
2.6
4.4
5.59
1.71
4.42
2.5
18.0
5.83
1.55
31.63
16.51
59.66
2.7
2.67
4.01
93.21
3.83
5.36
13.17
5.82
8.35
0.8
309.4
9.5
3.3
0.36
0.76
1.55
3.98
0.52
1.75
6.57
0.86
6.95
3.8
3.0
15.24
2.3
9.83
52.19
5.78
5.4
12.91
4.67
1.0
0.2
6.81
3.89
3.14
6.05
9.47
14.04
1.42
0.83
3.64
1.86
11.15
0.84
4.4
5.68
1.62
13.5
10.73
2.69
19.13
0.23
2.02
0.15
16.39
2.4
10.2
6.24
23.79
11.69
2.22
2.81
4.42
1.77
1.89
2.1
1.77
11.83
7.46
1.13
3.53
1.58
0.96
0.4
3.09
1.38
0.47
20.49
0.61
0.49
2.05
6.91
57.6
0.12
3.85
1.8
1.3
0.72
25.1
16.61
0.83
2.0
3.95
1.76
1.65
1.0
2.86
20.19
1.11
4.6
10.13
50.48
0.1
63.0
4.53
1.82
0.85
15.79
26.89
19.94
10.7
3.62
1.38
5.26
2.98
0.04
22.5
22.9
0.94
2.16
0.26
3.69
21.2
10.6
0.37
8.95
2.87
4.87
4.0
2.67
0.37
2.5
1.05
7.55
26.48
61.25
10.84
4.25
2.45
10.48
1.25
125.59
0.01
1.66
0.39
0.31
0.99
3.06
3.98
0.87
1.45
3.74
15.17
0.2
2.88
0.17
13.89
0.8
0.29
13.51
15.8
0.3
1.0
2.9
7.08
8.63
1.59
53.51
4.92
4.42
0.83
1.5
6.0
5.64
4.65
9.53
16.86
6.58
11.79
0.12
5.05
0.21
14.65
1.39
4.06
3.3
16.0
29.11
8.07
36.14
2.68
10.88
18.81
0.72
1.95
2.58
2.9
1.29
0.02
7.28
0.65
2.61
2.64
5.07
13.96
0.28
20.8
2.13
0.8
1.53
0.77
0.47
21.55
1.25
1.79
0.23
5.85
0.61
0.75
1.23
0.47
1.8
2.96
1.4
0.5
1.37
9.32
3.9
1.92
20.48
4.69
28.7
11.5
1.27
0.89
3.85
1.4
0.26
2.55
7.25
2.0
3.6
2.77
0.9
0.26
3.18
1.25
1.09
2.46
2.68
6.33
10.01
0.4
5.58
1.02
3.39
10.78
7.27
0.05
3.07
0.9
3.66
2.31
25.96
4.99
1.93
27.82
127.24
1.61
43.0
9.6
9.35
0.02
0.06
197.51
0.38
2.62
3.42
55.62
3.86
9.5
0.76
1.36
8.6
4.0
0.51
1.28
0.23
3.93
0.65
0.57
28.33
5.15
0.25
3.34
5.14
7.72
16.59
0.25
2.27
0.51
1.17
1.5
3.52
2.3
1.8
0.63
0.53
1.81
2.2
1.5
0.03
1.79
34.23
3.94
113.57
3.0
16.97
1.41
2.62
0.42
1.26
7.29
1.65
0.44
3.27
1.76
7.66
2.24
2.55
13.88
3.5
1.3
1.49
0.13
1.42
3.7
4.0
25.81
10.08
7.83
67.0
0.02
12.57
6.12
3.6
3.86
2.49
1.06
7.58
3.26
1.18
1.24
9.14
7.09
11.37
1.65
0.52
11.33
8.62
1.5
5.06
7.05
1.86
2.95
2.65
2.11
3.15
2.58
0.75
11.16
9.51
9.76
31.3
2.19
0.82
7.75
2.53
6.55
1.84
10.5
1.33
19.96
7.47
3.84
1.88
3.0
11.2
0.61
13.55
2.4
36.52
0.79
2.3
3.93
75.92
30.01
0.27
0.42
2.09
10.5
0.02
32.49
23.1
0.25
5.86
15.82
3.64
20.66
12.0
12.54
0.02
73.9
0.08
19.0
0.12
1.79
58.5
9.52
14.01
0.71
3.0
107.01
10.11
6.28
10.45
0.24
0.4
2.0
6.35
2.3
19.64
0.33
5.0
7.0
32.76
4.78
8.66
9.0
7.99
4.61
6.43
31.93
39.57
120.37
2.79
12.83
16.07
6.04
13.7
0.54
6.18
32.57
0.42
2.05
2.02
1.37
8.71
0.22
1.2
10.44
6.1
2.24
1.06
5.51
14.1
1.32
5.57
0.5
0.27
134.19
0.58
27.83
1.16
1.24
0.97
8.67
2.37
0.15
0.2
18.63
0.02
1.12
7.92
12.75
6.79
44.0
0.9
3.39
12.47
0.28
0.12
4.17
3.84
1.83
3.28
5.57
6.61
2.59
8.27
1.25
0.3
2.72
29.41
17.52
2.4
0.96
3.99
10.98
5.62
14.79
11.68
7.21
1.58
3.1
8.0
2.27
5.31
0.3
0.32
8.13
2.9
3.0
13.11
3.26
4.87
1.48
18.5
0.53
8.1
0.25
0.19
0.01
10.12
5.43
18.45
6.52
0.15
4.56
21.19
10.02
0.1
2.1
42.38
9.05
0.4
11.2
2.31
18.33
0.61
9.23
30.0
5.18
0.23
3.0
1.05
8.57
4.0
3.85
0.1
0.32
1.25
0.76
6.25
9.8
17.61
0.33
2.4
5.19
2.24
1.33
2.0
0.59
1.12
1.05
13.98
4.84
21.5
5.17
3.06
4.1
9.5
0.38
0.3
5.12
6.02
3.35
3.32
1.7
11.5
6.92
8.3
10.22
0.44
12.59
1.75
308.44
5.31
4.26
0.6
6.02
4.5
2.54
92.15
6.52
5.79
2.07
1.31
0.53
9.26
13.52
11.56
5.02
4.22
18.19
6.06
15.0
4.26
45.43
13.96
1.45
4.62
26.04
1.56
2.8
0.69
30.78
10.05
5.02
15.86
0.12
0.08
0.15
3.74
3.5
19.02
4.35
8.63
5.02
3.2
2.3
2.44
9.8
21.5
4.95
15.55
39.6
2.51
1.12
2.56
22.23
43.6
5.05
2.88
0.22
0.15
0.97
1.45
4.99
1.22
0.37
13.31
1.27
5.42
2.0
0.3
0.3
0.7
7.94
0.67
0.67
0.57
0.7
3.5
45.42
2.5
6.71
5.68
37.51
14.09
3.42
4.3
7.35
13.35
0.05
0.23
1.0
0.08
9.45
9.07
0.1
1.21
9.69
1.52
1.92
5.04
14.67
60.27
3.51
2.67
7.9
4.02
2.54
8.55
11.2
5.87
24.06
2.37
2.36
8.89
5.81
5.3
7.8
1.01
4.61
1.96
15.03
1.16
2.84
9.57
16.02
26.2
1.86
0.02
22.22
0.87
2.5
3.32
65.44
0.16
0.16
0.16
5.29
8.1
4.02
25.0
5.25
22.42
2.12
26.54
0.53
1.51
1.86
7.81
11.24
2.1
4.51
1.03
3.82
49.01
1.93
7.47
4.4
0.33
8.96
4.92
2.1
1.26
8.75
7.6
28.39
9.24
26.04
5.58
41.15
4.0
1.74
13.99
4.91
0.07
46.5
0.55
16.59
5.15
1.76
20.0
0.4
12.18
0.47
3.47
1.85
1.99
19.83
7.8
0.22
0.1
17.64
20.17
4.87
0.85
1.25
1.79
18.47
19.0
2.7
0.82
4.65
0.77
4.48
0.13
425.0
32.11
7.25
3.65
0.64
0.67
29.74
2.71
0.16
3.31
5.19
0.9
32.0
9.66
7.8
16.0
39.06
0.17
6.29
2.41
1.2
6.5
2.5
4.49
5.17
2.0
16.99
1.06
1.97
7.04
2.85
3.98
4.26
9.38
0.55
8.11
24.69
0.95
6.8
8.58
0.19
2.0
1.64
71.19
2.56
13.35
5.54
0.03
2.46
1.57
4.4
59.07
6.95
0.31
17.6
2.0
0.92
0.7
99.75
2.2
2.95
1.38
5.29
0.27
5.11
24.12
8.99
9.99
16.42
3.1
22.06
5.52
3.54
1.96
6.05
0.5
5.2
6.93
1.96
6.49
2.33
2.09
0.52
0.42
35.59
1.25
7.5
0.78
8.54
32.22
20.04
21.04
14.03
6.02
3.56
1.0
2.03
6.53
2.97
42.62
7.54
2.22
3.51
11.25
27.81
9.86
3.8
38.72
0.65
2.66
1.79
0.23
0.98
1.34
5.28
26.35
2.39
21.77
17.74
14.64
3.64
17.37
3.23
2.05
3.72
7.23
7.07
4.94
12.27
0.23
2.5
5.7
56.33
0.69
6.3
1.66
14.15
0.03
23.06
1.42
1.0
0.2
1.62
50.36
51.52
2.25
4.0
0.15
3.54
29.11
4.99
2.02
4.66
1.2
1.28
1.65
0.51
0.29
0.37
2.55
3.14
8.22
12.27
13.91
4.6
3.47
0.62
8.97
3.8
4.21
7.84
6.32
1.57
13.52
3.15
3.05
0.26
16.84
21.78
3.31
0.76
0.21
1.74
0.55
5.52
2.46
3.56
