Midpoint Salary
99500.0
114500.0
161000.0
110000.0
88500.0
132500.0
204000.0
105500.0
110000.0
167500.0
110000.0
149000.0
176500.0
141000.0
99500.0
188500.0
117500.0
159000.0
110000.0
138500.0
99500.0
132500.0
133000.0
132000.0
152000.0
105000.0
104000.0
165500.0
99500.0
101500.0
