TotalRaised
7.0
0.26
2.57
0.47
8.05
1.62
8.01
5.15
1.81
33.94
0.65
0.25
0.33
0.71
2.42
0.3
3.2
1.58
0.5
2.1
5.0
0.53
3.26
4.97
0.81
15.51
9.28
6.06
2.89
7.4
0.14
0.45
1.96
1.06
52.86
3.1
8.81
3.39
0.16
2.01
10.35
1.45
0.69
1.0
0.85
0.76
0.78
0.68
0.05
0.12
0.21
0.63
5.72
0.06
5.0
2.13
11.36
3.56
0.1
0.25
0.2
1.1
0.01
0.06
2.72
0.54
1.0
1.5
3.0
0.77
7.4
0.79
0.81
0.93
0.3
0.93
6.63
5.0
3.4
0.26
0.37
0.92
7.11
9.54
112.66
0.15
1.73
10.05
0.11
0.25
1.47
1.14
10.31
2.06
3.02
0.15
2.05
1.74
0.7
10.08
6.23
0.37
0.79
2.29
2.02
33.0
0.14
5.18
1.1
0.11
1.69
5.5
6.74
1.25
0.12
0.54
0.45
2.75
0.95
0.02
7.09
1.78
0.1
1.52
112.13
1.32
0.06
0.67
1.99
0.97
0.8
0.15
0.69
7.31
4.0
18.0
0.37
5.18
0.8
0.02
10.04
3.61
3.26
4.0
2.96
3.86
0.82
1.53
0.11
0.1
4.98
4.58
0.01
1.82
1.22
12.01
2.26
3.76
0.26
1.78
0.44
26.84
2.9
0.6
5.25
0.27
0.34
7.38
0.12
0.4
6.0
1.31
46.03
3.37
0.07
0.05
0.71
1.55
0.0
0.39
2.5
10.01
1.85
0.24
2.95
2.35
0.0
2.56
0.67
3.51
0.34
1.8
4.16
0.17
7.71
1.1
18.61
72.72
0.53
24.84
2.31
5.51
3.0
10.1
0.15
0.02
0.8
4.2
14.35
0.14
6.67
5.85
3.17
1.26
1.48
0.04
0.4
0.09
4.48
11.09
1.43
3.4
7.49
1.81
0.5
0.01
2.31
0.35
0.55
19.2
0.7
3.2
0.57
1.9
5.75
1.77
1.71
1.08
0.53
0.05
3.55
0.24
2.83
0.15
0.27
1.53
2.49
0.5
0.01
0.23
3.8
1.26
0.94
0.46
0.77
0.67
1.59
0.26
0.25
1.02
0.57
0.25
1.24
0.56
8.63
2.48
1.21
25.29
2.72
2.0
7.55
4.26
0.28
1.27
3.51
7.16
5.5
3.49
1.72
4.0
3.35
0.55
0.11
6.0
0.05
0.49
0.03
0.6
0.18
4.28
0.44
1.0
3.19
2.03
2.78
0.15
1.3
1.14
0.89
27.01
0.13
4.45
1.43
0.07
0.1
0.85
2.04
1.53
9.0
1.48
4.28
0.07
