TotalRaised
0.26
5.15
1.81
0.65
0.25
0.71
9.28
6.06
1.96
1.06
2.01
0.85
0.78
0.21
3.56
0.01
0.06
1.5
0.79
0.81
0.93
0.93
2.02
6.74
1.25
0.54
1.52
0.15
4.0
18.0
0.37
0.8
0.82
1.22
0.26
1.78
0.24
2.35
0.0
2.56
7.71
18.61
2.31
0.15
4.2
0.14
5.85
1.48
4.48
11.09
1.43
7.49
0.7
1.77
0.05
2.83
0.27
1.53
3.8
1.59
1.21
4.26
7.16
3.35
0.11
0.05
2.03
0.15
1.14
0.89
0.13
0.1
1.48
0.38
12.68
0.07
0.47
21.52
0.17
2.15
0.03
0.38
0.56
1.08
0.0
10.44
1.0
3.54
0.51
0.38
0.02
0.47
1.56
0.33
7.42
7.3
0.34
0.45
0.1
0.56
1.94
1.88
0.09
0.75
1.16
9.88
7.03
0.92
15.85
0.05
0.3
0.54
2.8
0.36
0.17
7.92
3.14
10.0
8.49
0.09
2.69
0.02
1.49
0.1
0.01
1.02
2.6
0.03
0.35
0.02
8.49
0.6
12.36
0.74
4.92
0.65
0.5
3.42
0.91
5.0
24.36
2.66
16.77
0.74
6.84
30.41
0.1
0.17
2.02
0.7
8.54
0.4
59.87
2.12
2.38
16.51
5.61
0.02
0.16
7.09
1.15
0.27
0.79
1.12
0.08
2.84
15.08
1.36
1.4
2.02
25.35
0.58
2.64
0.3
1.94
0.16
0.08
13.21
5.23
6.64
0.1
39.2
0.5
0.91
0.4
2.85
0.01
0.73
6.61
0.43
5.36
0.09
0.5
0.05
0.22
0.31
1.22
0.03
8.19
0.47
0.46
31.24
0.57
1.93
0.25
0.38
0.14
0.87
0.37
1.89
1.17
27.37
0.86
1.88
1.65
2.83
2.27
0.13
4.05
3.93
0.7
0.25
7.7
1.44
14.54
0.19
0.43
0.39
1.34
0.97
4.44
0.02
2.41
0.7
0.5
1.04
0.59
0.64
0.35
7.0
1.74
0.53
0.1
1.83
0.39
0.05
0.31
0.32
0.37
0.12
7.92
0.64
1.39
0.21
0.77
5.83
1.95
0.07
2.4
0.04
0.13
4.31
2.55
0.02
0.64
0.74
3.25
6.08
0.79
0.55
10.8
1.9
0.29
0.15
2.03
0.52
0.8
0.05
2.49
1.87
0.02
1.73
0.49
0.08
0.94
1.71
16.3
0.07
5.0
0.27
0.56
1.81
