Employees
8.0
13.0
7.0
29.0
10.0
6.0
128.0
40.0
5.0
2.0
46.0
9.0
10.0
6.0
2.0
9.0
10.0
35.0
31.0
13.0
12.0
63.0
2.0
11.0
3.0
9.0
20.0
3.0
4.0
9.0
