TotalRaised
533.0
197.0
28.69
106.71
2.8
0.2
5.15
13.6
5.74
4.69
2.5
0.8
0.5
13.78
2.42
0.05
1.5
28.49
1.5
0.15
436.64
25.53
95.1
5.48
0.57
3.61
3.65
25.23
6.0
3.0
