TotalRaised
57.0
4.0
2.0
3.8
10.1
6.44
9.0
24.0
2.79
6.19
13.2
41.0
44.26
0.03
10.33
5.74
1.83
1.4
19.3
15.01
13.32
13.7
20.83
35.59
5.0
15.78
21.74
5.0
8.83
37.07
