Employees
6.0
52.0
1100.0
13.0
37.0
65.0
39.0
7.0
24.0
72.0
3.0
5.0
46.0
13.0
116.0
8.0
19.0
100.0
18.0
967.0
19.0
114.0
31.0
15.0
732.0
11.0
2.0
262.0
24.0
9.0
500.0
589.0
755.0
74.0
8.0
135.0
187.0
8.0
12.0
53.0
35.0
16.0
31.0
135.0
2.0
30.0
29.0
2.0
3.0
20.0
5.0
4.0
10.0
6.0
11.0
158.0
466.0
10.0
135.0
35.0
137.0
65.0
216.0
108.0
29.0
5.0
75.0
423.0
3.0
8.0
21.0
14.0
167.0
5.0
46.0
167.0
34.0
19.0
16.0
20.0
11.0
36.0
41.0
82.0
10.0
50.0
36.0
8.0
53.0
24.0
11.0
29.0
70.0
56.0
70.0
4.0
23.0
12.0
23.0
2.0
76.0
2.0
3.0
19.0
8.0
49.0
4000.0
48.0
11.0
11.0
53.0
189.0
221.0
75.0
280.0
2.0
14.0
13.0
14.0
12.0
20.0
26.0
27.0
13.0
15.0
25.0
11.0
583.0
51.0
10.0
5.0
11.0
302.0
10.0
35.0
47.0
5.0
32.0
3.0
118.0
465.0
43.0
27.0
3.0
16.0
35.0
472.0
50.0
11.0
190.0
66.0
14.0
11.0
54.0
30.0
12.0
15.0
528.0
28.0
16.0
15.0
50.0
23.0
19.0
12.0
3.0
34.0
20.0
229.0
70.0
470.0
5.0
37.0
127.0
12.0
45.0
16.0
18.0
70.0
6.0
60.0
24.0
11.0
30.0
369.0
42.0
28.0
6.0
86.0
25.0
50.0
8.0
55.0
10.0
51.0
52.0
9.0
38.0
111.0
28.0
19.0
25.0
70.0
1314.0
23.0
81.0
24.0
15.0
7.0
7.0
5.0
43.0
18.0
265.0
147.0
260.0
12.0
6.0
8.0
24.0
8.0
8.0
5.0
63.0
392.0
46.0
11.0
33.0
82.0
48.0
11.0
294.0
22.0
27.0
92.0
149.0
4.0
71.0
2.0
7.0
36.0
9.0
150.0
20.0
4.0
255.0
18.0
70.0
23.0
57.0
1055.0
63.0
164.0
6.0
375.0
7.0
4.0
90.0
40.0
56.0
12.0
36.0
32.0
127.0
40.0
110.0
14.0
202.0
153.0
110.0
11.0
3.0
80.0
6.0
91.0
53.0
65.0
33.0
2.0
5.0
31.0
3.0
198.0
6.0
12.0
9.0
13.0
11.0
2092.0
36.0
27.0
4.0
8.0
46.0
12.0
2.0
18.0
8.0
86.0
28.0
46.0
10.0
11.0
19.0
22.0
6.0
75.0
85.0
35.0
8.0
83.0
113.0
82.0
8.0
11.0
2.0
101.0
5.0
85.0
452.0
44.0
89.0
26.0
33.0
72.0
8.0
55.0
22.0
49.0
42.0
19.0
73.0
71.0
11.0
10.0
19.0
10.0
50.0
18.0
7.0
6.0
15.0
122.0
10.0
44.0
86.0
14.0
45.0
2.0
79.0
2.0
24.0
5.0
73.0
14.0
6.0
10.0
42.0
992.0
20.0
20.0
9.0
26.0
3.0
189.0
177.0
46.0
11.0
23.0
8.0
48.0
19.0
41.0
8.0
72.0
29.0
80.0
2.0
5.0
6.0
15.0
12.0
74.0
51.0
31.0
54.0
13.0
18.0
14.0
191.0
166.0
17.0
6.0
51.0
4.0
2.0
6.0
44.0
108.0
41.0
28.0
6.0
10.0
36.0
8.0
130.0
404.0
108.0
99.0
83.0
250.0
2.0
7.0
32.0
26.0
35.0
49.0
20.0
229.0
22.0
3.0
19.0
45.0
21.0
4.0
4.0
22.0
585.0
33.0
17.0
4.0
19.0
8.0
13.0
5.0
8.0
7.0
347.0
97.0
745.0
10.0
220.0
234.0
5.0
19.0
164.0
3.0
2.0
10.0
86.0
206.0
35.0
3.0
10.0
59.0
9.0
2.0
1142.0
64.0
594.0
208.0
117.0
7.0
2.0
7.0
21.0
3.0
200.0
120.0
11.0
37.0
45.0
30.0
9.0
210.0
180.0
2.0
2.0
7.0
6.0
1000.0
2.0
102.0
10.0
2.0
4.0
86.0
453.0
160.0
85.0
31.0
17.0
15.0
536.0
6.0
87.0
12.0
118.0
11.0
12.0
11.0
5.0
14.0
2.0
10.0
28.0
16.0
16.0
4.0
309.0
12.0
5.0
4.0
12.0
40.0
3.0
12.0
1065.0
21.0
20.0
6.0
21.0
23.0
3.0
115.0
15.0
12.0
61.0
112.0
123.0
4.0
281.0
2.0
166.0
64.0
31.0
200.0
10.0
28.0
12.0
11.0
63.0
3.0
5.0
47.0
92.0
9.0
50.0
2.0
58.0
20.0
104.0
15.0
19.0
5.0
4.0
20.0
7.0
5.0
93.0
800.0
152.0
327.0
600.0
59.0
21.0
3.0
13.0
89.0
50.0
6.0
27.0
3.0
25.0
39.0
20.0
9.0
2.0
20.0
4.0
17.0
15.0
20.0
54.0
12.0
21.0
187.0
4.0
19.0
2.0
12.0
24.0
28.0
2.0
28.0
9.0
300.0
51.0
504.0
