Midpoint Salary
107500.0
102000.0
113000.0
107500.0
145500.0
107500.0
102000.0
107296.5
107500.0
102000.0
102000.0
106500.0
85500.0
113000.0
113000.0
105000.0
116500.0
175500.0
102500.0
6000.0
119000.0
105500.0
113000.0
102000.0
102000.0
121500.0
107500.0
178000.0
113000.0
113000.0
