Employees
13.0
65.0
2.0
8.0
9.0
19.0
32.0
9.0
279.0
3.0
6.0
45.0
6.0
2.0
7.0
134.0
24.0
10.0
19.0
15.0
8.0
52.0
3.0
89.0
6.0
64.0
4.0
2.0
2.0
12.0
10.0
34.0
32.0
28.0
12.0
29.0
19.0
17.0
8.0
6.0
5.0
5.0
7.0
6.0
19.0
8.0
20.0
13.0
5.0
53.0
64.0
9.0
62.0
18.0
5.0
4.0
5.0
10.0
10.0
3.0
207.0
3.0
18.0
5.0
19.0
22.0
18.0
22.0
4.0
42.0
49.0
4.0
14.0
5.0
5.0
10.0
80.0
10.0
21.0
15.0
20.0
16.0
10.0
2.0
9.0
4.0
9.0
7.0
26.0
126.0
23.0
5.0
11.0
74.0
12.0
21.0
11.0
16.0
47.0
13.0
42.0
11.0
140.0
10.0
7.0
21.0
12.0
73.0
41.0
20.0
49.0
75.0
3.0
11.0
88.0
72.0
13.0
6.0
12.0
37.0
40.0
311.0
16.0
9.0
15.0
81.0
38.0
2.0
27.0
14.0
100.0
180.0
14.0
8.0
21.0
5.0
4.0
9.0
40.0
11.0
272.0
14.0
3.0
21.0
21.0
11.0
100.0
10.0
4.0
19.0
8.0
14.0
130.0
9.0
13.0
96.0
25.0
10.0
70.0
24.0
22.0
16.0
8.0
74.0
10.0
9.0
2.0
30.0
3.0
246.0
14.0
10.0
10.0
5.0
14.0
25.0
14.0
53.0
19.0
57.0
200.0
21.0
5.0
72.0
18.0
80.0
13.0
183.0
10.0
11.0
26.0
62.0
16.0
17.0
22.0
5.0
181.0
300.0
203.0
19.0
6.0
6.0
19.0
49.0
18.0
600.0
131.0
17.0
20.0
8.0
11.0
100.0
33.0
6.0
9.0
8.0
3.0
5.0
58.0
17.0
3.0
3.0
26.0
252.0
40.0
31.0
5.0
287.0
11.0
43.0
40.0
2.0
61.0
319.0
30.0
15.0
17.0
16.0
120.0
34.0
11.0
76.0
20.0
25.0
180.0
31.0
7.0
82.0
30.0
20.0
66.0
50.0
12.0
391.0
13.0
18.0
41.0
62.0
37.0
9.0
180.0
5.0
24.0
18.0
8.0
18.0
17.0
55.0
23.0
27.0
4.0
18.0
11.0
4.0
82.0
10.0
3.0
10.0
5.0
3.0
68.0
6.0
16.0
4.0
7.0
15.0
692.0
23.0
14.0
10.0
14.0
6.0
35.0
6.0
43.0
5.0
25.0
13.0
100.0
21.0
11.0
132.0
7.0
177.0
5.0
31.0
11.0
10.0
70.0
22.0
6.0
111.0
25.0
69.0
44.0
7.0
62.0
30.0
10.0
78.0
48.0
2.0
33.0
34.0
30.0
32.0
19.0
11.0
21.0
12.0
15.0
145.0
13.0
2.0
12.0
61.0
4.0
43.0
61.0
6.0
48.0
5.0
7.0
9.0
5.0
25.0
55.0
12.0
46.0
5.0
86.0
5.0
17.0
11.0
3.0
10.0
2.0
4.0
6.0
10.0
37.0
47.0
2.0
11.0
30.0
15.0
20.0
11.0
55.0
2.0
2.0
8.0
5.0
15.0
16.0
2.0
95.0
7.0
3.0
250.0
39.0
3.0
7.0
8.0
30.0
152.0
36.0
36.0
43.0
7.0
66.0
10.0
32.0
12.0
25.0
22.0
3.0
3.0
12.0
10.0
20.0
20.0
6.0
38.0
7.0
10.0
7.0
9.0
16.0
10.0
1400.0
26.0
20.0
8.0
17.0
4.0
4.0
2.0
21.0
173.0
10.0
12.0
128.0
5.0
12.0
28.0
3.0
8.0
5.0
38.0
109.0
3.0
6.0
3.0
5.0
13.0
15.0
12.0
80.0
3.0
11.0
26.0
74.0
28.0
31.0
17.0
13.0
60.0
10.0
8.0
10.0
13.0
5.0
2.0
8.0
23.0
7.0
4.0
32.0
4.0
19.0
2.0
37.0
21.0
8.0
10.0
16.0
10.0
6.0
14.0
119.0
15.0
188.0
44.0
3.0
23.0
19.0
4.0
30.0
9.0
28.0
3.0
13.0
4.0
5.0
2.0
35.0
2.0
41.0
41.0
2.0
13.0
11.0
2.0
17.0
77.0
2.0
13.0
4.0
57.0
289.0
3.0
7.0
27.0
8.0
16.0
13.0
170.0
36.0
52.0
6.0
13.0
8.0
30.0
15.0
41.0
9.0
55.0
7.0
7.0
40.0
120.0
27.0
40.0
6.0
26.0
6.0
11.0
7.0
54.0
18.0
6.0
5.0
5.0
26.0
71.0
4.0
18.0
6.0
29.0
3.0
24.0
7.0
24.0
15.0
11.0
3.0
6.0
5.0
5.0
13.0
120.0
86.0
24.0
4.0
6.0
2.0
2.0
50.0
10.0
23.0
78.0
95.0
6.0
27.0
38.0
10.0
3.0
10.0
5.0
7.0
11.0
27.0
5.0
20.0
13.0
14.0
20.0
11.0
23.0
6.0
124.0
11.0
32.0
4.0
9.0
10.0
23.0
18.0
200.0
43.0
10.0
7.0
22.0
21.0
12.0
10.0
58.0
49.0
10.0
22.0
2.0
48.0
8.0
5.0
8.0
17.0
300.0
8.0
79.0
48.0
11.0
14.0
280.0
67.0
34.0
57.0
59.0
4.0
15.0
4.0
9.0
50.0
15.0
43.0
24.0
54.0
42.0
20.0
2.0
3.0
23.0
50.0
37.0
7.0
24.0
8.0
31.0
22.0
8.0
8.0
17.0
66.0
3.0
74.0
83.0
4.0
9.0
79.0
26.0
25.0
13.0
4.0
10.0
6.0
60.0
10.0
10.0
69.0
13.0
4.0
10.0
376.0
13.0
33.0
17.0
37.0
4.0
9.0
99.0
7.0
10.0
6.0
25.0
33.0
17.0
17.0
5.0
36.0
2.0
6.0
4.0
31.0
2.0
7.0
8.0
4.0
7.0
35.0
17.0
2.0
4.0
34.0
87.0
52.0
32.0
139.0
5.0
11.0
16.0
16.0
7.0
4.0
11.0
25.0
6.0
51.0
4.0
7.0
31.0
4.0
22.0
19.0
22.0
23.0
91.0
4.0
11.0
15.0
32.0
14.0
7.0
15.0
2.0
9.0
3.0
37.0
23.0
40.0
6.0
8.0
11.0
93.0
19.0
21.0
19.0
11.0
4.0
34.0
6.0
57.0
60.0
6.0
17.0
40.0
15.0
3.0
6.0
2.0
10.0
12.0
8.0
4.0
8.0
12.0
25.0
2.0
2.0
3.0
7.0
4.0
9.0
14.0
30.0
8.0
28.0
3.0
15.0
18.0
